2018-07-06 21:02:48.0000000,-82969128,535565154,Loader,LD362,NULL
2018-07-06 21:02:52.0000000,-82806510,535438254,Truck,RD525,NULL
2018-07-06 21:02:53.0000000,-82814232,535355726,Truck,RD710,NULL
2018-07-06 21:02:54.0000000,-82926228,535591026,Dozer,WD693,NULL
2018-07-06 21:02:54.0000000,-82848797,535477374,Truck,RD714,NULL
2018-07-06 21:02:55.0000000,-82804986,535466712,Truck,RD529,NULL
2018-07-06 21:02:58.0000000,-82943580,535569210,Truck,RD538,NULL
2018-07-06 21:03:02.0000000,-82830382,535363691,Truck,RD705,NULL
2018-07-06 21:03:02.0000000,-82955556,535580880,Truck,RD535,NULL
2018-07-06 21:03:02.0000000,-82797570,535453614,Truck,RD526,NULL
2018-07-06 21:03:06.0000000,-82943856,535591824,WaterTruck,WT808,NULL
2018-07-06 21:03:07.0000000,-82844196,535466232,Truck,RD531,NULL
2018-07-06 21:03:07.0000000,-82821942,535408764,Truck,RD559,NULL
2018-07-06 21:03:10.0000000,-82797576,535439010,Grader,GR256,NULL
2018-07-06 21:03:12.0000000,-82909116,535566288,Truck,RD534,NULL
2018-07-06 21:03:18.0000000,-82796957,535446781,Truck,RD709,NULL
2018-07-06 21:03:21.0000000,-82884060,535509462,WaterTruck,WT807,NULL
2018-07-06 21:03:21.0000000,-82880520,535511610,Grader,GR255,NULL
2018-07-06 21:03:22.0000000,-82825488,535480824,FuelTruck,ST822,NULL
2018-07-06 21:03:23.0000000,-82854834,535429854,Truck,RD528,NULL
2018-07-06 21:03:27.0000000,-82891500,535544766,Truck,RD533,NULL
2018-07-06 21:03:33.0000000,-82842452,535466055,Truck,RD715,NULL
2018-07-06 21:03:36.0000000,-82842126,535465830,Shovel,EX302,NULL
2018-07-06 21:03:38.0000000,-82827390,535416108,Truck,RD527,8.20232515790046
2018-07-06 21:03:42.0000000,-82814748,535357974,Truck,RD537,NULL
2018-07-06 21:03:42.0000000,-82806063,535466206,Truck,RD712,NULL
2018-07-06 21:03:42.0000000,-82921768,535582336,Truck,RD706,NULL
2018-07-06 21:03:43.0000000,-82825980,535414710,Truck,RD553,NULL
2018-07-06 21:03:43.0000000,-82935042,535559664,Truck,RD539,NULL
2018-07-06 21:03:45.0000000,-82879718,535514767,WaterTruck,WT592,NULL
2018-07-06 21:03:48.0000000,-82885842,535492434,Shovel,EX359,NULL
2018-07-06 21:03:48.0000000,-82840584,535497264,Grader,GR401,NULL
2018-07-06 21:03:48.0000000,-82808337,535438762,Truck,RD711,NULL
2018-07-06 21:03:49.0000000,-82935210,535560832,Truck,RD708,NULL
2018-07-06 21:03:50.0000000,-82799412,535429056,Truck,RD558,94.6525106005535
2018-07-06 21:03:52.0000000,-82971019,535566131,Truck,RD707,NULL
2018-07-06 21:03:56.0000000,-82807423,535437915,Truck,RD713,NULL
2018-07-06 21:03:59.0000000,-82934040,535560120,Shovel,EX303,NULL
2018-07-06 21:04:05.0000000,-82947492,535573668,Grader,GR254,NULL
2018-07-06 21:04:05.0000000,-82807042,535437372,Shovel,SH101,NULL
2018-07-06 21:04:06.0000000,-82912434,535571616,Truck,RD530,NULL
2018-07-06 21:04:07.0000000,-82825428,535360992,WaterTruck,WT591,NULL
2018-07-06 21:04:08.0000000,-82969128,535565160,Loader,LD362,NULL
2018-07-06 21:04:12.0000000,-82806444,535437900,Truck,RD525,NULL
2018-07-06 21:04:13.0000000,-82819857,535359375,Truck,RD710,NULL
2018-07-06 21:04:14.0000000,-82926114,535591134,Dozer,WD693,NULL
2018-07-06 21:04:14.0000000,-82844434,535467351,Truck,RD714,NULL
2018-07-06 21:04:15.0000000,-82816170,535447482,Truck,RD529,NULL
2018-07-06 21:04:18.0000000,-82953948,535580448,Truck,RD538,NULL
2018-07-06 21:04:19.0000000,-82866653,535470881,Dozer,TD604,NULL
2018-07-06 21:04:22.0000000,-82935756,535558896,Truck,RD535,NULL
2018-07-06 21:04:22.0000000,-82849139,535386513,Truck,RD705,NULL
2018-07-06 21:04:22.0000000,-82797582,535436562,Truck,RD526,NULL
2018-07-06 21:04:26.0000000,-82943856,535591818,WaterTruck,WT808,NULL
2018-07-06 21:04:27.0000000,-82843650,535465824,Truck,RD531,NULL
2018-07-06 21:04:27.0000000,-82811460,535411410,Truck,RD559,NULL
2018-07-06 21:04:30.0000000,-82797324,535459944,Grader,GR256,NULL
2018-07-06 21:04:32.0000000,-82926306,535588950,Truck,RD534,NULL
2018-07-06 21:04:38.0000000,-82808473,535465468,Truck,RD709,NULL
2018-07-06 21:04:41.0000000,-82877820,535517928,Grader,GR255,NULL
2018-07-06 21:04:41.0000000,-82903428,535531884,WaterTruck,WT807,NULL
2018-07-06 21:04:41.0000000,-82909530,535562652,Dozer,TD607,NULL
2018-07-06 21:04:41.0000000,-82909673,535562811,Dozer,TD607,NULL
2018-07-06 21:04:42.0000000,-82825464,535480806,FuelTruck,ST822,NULL
2018-07-06 21:04:43.0000000,-82834158,535419228,Truck,RD528,NULL
2018-07-06 21:04:45.0000000,-82906083,535509627,Drill,OD201,NULL
2018-07-06 21:04:46.0000000,-82906004,535509658,Drill,OD201,NULL
2018-07-06 21:04:46.0000000,-82906041,535509710,Drill,OD201,NULL
2018-07-06 21:04:47.0000000,-82914018,535574022,Truck,RD533,NULL
2018-07-06 21:04:49.0000000,-82866542,535471064,Dozer,TD604,NULL
2018-07-06 21:04:53.0000000,-82842873,535473180,Truck,RD715,NULL
2018-07-06 21:04:56.0000000,-82842090,535465818,Shovel,EX302,NULL
2018-07-06 21:04:58.0000000,-82848828,535430706,Truck,RD527,8.29941276904457
2018-07-06 21:05:02.0000000,-82814676,535357992,Truck,RD537,NULL
