2018-07-07 00:02:23.0000000,-82829649,535482940,Truck,RD711
2018-07-07 00:02:45.0000000,-82818480,535401935,Truck,RD713
2018-07-07 00:02:44.0000000,-82904487,535558845,Truck,RD707
2018-07-07 00:02:50.0000000,-82886166,535492650,Shovel,EX359
2018-07-07 00:02:32.0000000,-82836852,535418455,Truck,RD712
2018-07-07 00:02:30.0000000,-82864918,535492428,WaterTruck,WT592
2018-07-07 00:00:23.0000000,-82923982,535587618,Truck,RD714
2018-07-07 00:01:43.0000000,-82926905,535591148,Truck,RD714
2018-07-07 00:03:01.0000000,-82935456,535561314,Shovel,EX303
2018-07-07 00:02:38.0000000,-82840566,535468770,Shovel,EX302
2018-07-07 00:02:21.0000000,-82906652,535510234,Drill,OD201
2018-07-07 00:02:21.0000000,-82906692,535510285,Drill,OD201
2018-07-07 00:03:07.0000000,-82807668,535468998,Loader,LD362
2018-07-07 00:03:04.0000000,-82896936,535551360,Grader,GR254
2018-07-07 00:03:03.0000000,-82922382,535582680,Truck,RD714
2018-07-07 00:03:10.0000000,-82824876,535360338,WaterTruck,WT591
2018-07-07 00:03:12.0000000,-82937826,535563708,Dozer,WD693
2018-07-07 00:03:11.0000000,-82818066,535404090,Truck,RD525
2018-07-07 00:03:05.0000000,-82841490,535468530,Truck,RD530
2018-07-07 00:03:15.0000000,-82838112,535412304,Truck,RD526
2018-07-07 00:03:18.0000000,-82806833,535436924,Shovel,SH101
2018-07-07 00:03:23.0000000,-82836702,535419780,Truck,RD529
2018-07-07 00:03:21.0000000,-82945542,535589406,Truck,RD538
2018-07-07 00:03:27.0000000,-82943874,535591758,WaterTruck,WT808
2018-07-07 00:03:26.0000000,-82796898,535456980,Truck,RD559
2018-07-07 00:02:59.0000000,-82812899,535459020,Truck,RD704
2018-07-07 00:03:29.0000000,-82804644,535419408,Grader,GR256
2018-07-07 00:03:30.0000000,-82945290,535589544,Truck,RD531
2018-07-07 00:03:35.0000000,-82805170,535465887,Truck,RD705
2018-07-07 00:03:35.0000000,-82944528,535590804,Truck,RD534
2018-07-07 00:03:42.0000000,-82798692,535460232,WaterTruck,WT807
2018-07-07 00:03:44.0000000,-82822284,535479444,Grader,GR255
2018-07-07 00:03:43.0000000,-82827280,535482399,Truck,RD711
2018-07-07 00:03:44.0000000,-82935714,535561686,FuelTruck,ST822
2018-07-07 00:03:49.0000000,-82841970,535467924,Truck,RD533
2018-07-07 00:03:50.0000000,-82878158,535504849,WaterTruck,WT592
2018-07-07 00:03:52.0000000,-82832716,535413172,Truck,RD712
2018-07-07 00:03:50.0000000,-82806678,535437534,Truck,RD528
2018-07-07 00:03:53.0000000,-82811413,535356299,Truck,RD710
2018-07-07 00:03:56.0000000,-82945169,535589998,Truck,RD709
2018-07-07 00:03:58.0000000,-82840668,535468734,Shovel,EX302
2018-07-07 00:03:56.0000000,-82818018,535403256,Truck,RD527
2018-07-07 00:04:01.0000000,-82812276,535472886,Truck,RD553
2018-07-07 00:04:00.0000000,-82818102,535476558,Loader,LD361
2018-07-07 00:04:02.0000000,-82850563,535479499,Truck,RD708
2018-07-07 00:04:05.0000000,-82839689,535376462,Truck,RD713
2018-07-07 00:04:04.0000000,-82884540,535534604,Truck,RD707
2018-07-07 00:03:53.0000000,-82894508,535548437,Truck,RD706
2018-07-07 00:04:03.0000000,-82799172,535429512,Truck,RD558
2018-07-07 00:04:10.0000000,-82886166,535492650,Shovel,EX359
2018-07-07 00:04:08.0000000,-82815162,535454316,Grader,GR401
2018-07-07 00:04:21.0000000,-82935456,535561314,Shovel,EX303
2018-07-07 00:04:19.0000000,-82809105,535437312,Truck,RD704
2018-07-07 00:04:23.0000000,-82915892,535574720,Truck,RD714
2018-07-07 00:04:25.0000000,-82851978,535482864,Truck,RD530
2018-07-07 00:04:24.0000000,-82896252,535550514,Grader,GR254
2018-07-07 00:04:27.0000000,-82808742,535468584,Loader,LD362
2018-07-07 00:04:30.0000000,-82824870,535360338,WaterTruck,WT591
2018-07-07 00:04:32.0000000,-82937826,535563708,Dozer,WD693
2018-07-07 00:04:31.0000000,-82826628,535415358,Truck,RD525
2018-07-07 00:04:39.0000000,-82806821,535436930,Shovel,SH101
2018-07-07 00:04:36.0000000,-82830054,535417242,Truck,RD526
2018-07-07 00:04:41.0000000,-82945566,535589424,Truck,RD538
2018-07-07 00:04:43.0000000,-82833018,535413618,Truck,RD529
2018-07-07 00:04:47.0000000,-82943874,535591752,WaterTruck,WT808
2018-07-07 00:04:47.0000000,-82815216,535456026,Truck,RD559
2018-07-07 00:04:49.0000000,-82804644,535419414,Grader,GR256
2018-07-07 00:04:51.0000000,-82945242,535589568,Truck,RD531
2018-07-07 00:04:56.0000000,-82944516,535590816,Truck,RD534
2018-07-07 00:04:08.0000000,-82903119,535507684,Drill,OD202
2018-07-07 00:04:08.0000000,-82903168,535507724,Drill,OD202
2018-07-07 00:05:04.0000000,-82935822,535561746,FuelTruck,ST822
2018-07-07 00:05:04.0000000,-82820604,535478190,Grader,GR255
2018-07-07 00:05:02.0000000,-82797396,535433466,WaterTruck,WT807
2018-07-07 00:05:04.0000000,-82827280,535482398,Truck,RD711
2018-07-07 00:04:56.0000000,-82797868,535440386,Truck,RD705
2018-07-07 00:05:09.0000000,-82841994,535467972,Truck,RD533
2018-07-07 00:05:13.0000000,-82910803,535569541,Truck,RD706
2018-07-07 00:05:13.0000000,-82811413,535356300,Truck,RD710
2018-07-07 00:05:10.0000000,-82816962,535450290,Truck,RD528
2018-07-07 00:05:12.0000000,-82822650,535409864,Truck,RD712
2018-07-07 00:05:16.0000000,-82945170,535589998,Truck,RD709
2018-07-07 00:05:18.0000000,-82840500,535468638,Shovel,EX302
2018-07-07 00:05:16.0000000,-82799934,535427652,Truck,RD527
2018-07-07 00:05:20.0000000,-82818504,535476048,Loader,LD361
2018-07-07 00:05:23.0000000,-82817448,535403862,Truck,RD558
2018-07-07 00:05:22.0000000,-82828932,535482438,Truck,RD553
2018-07-07 00:05:10.0000000,-82877011,535518872,WaterTruck,WT592
2018-07-07 00:05:22.0000000,-82842981,535467154,Truck,RD708
2018-07-07 00:05:30.0000000,-82886166,535492650,Shovel,EX359
2018-07-07 00:05:25.0000000,-82825644,535358321,Truck,RD713
2018-07-07 00:05:28.0000000,-82816074,535453230,Grader,GR401
2018-07-07 00:04:51.0000000,-82906653,535510234,Drill,OD201
2018-07-07 00:04:51.0000000,-82906692,535510285,Drill,OD201
2018-07-07 00:05:41.0000000,-82935450,535561314,Shovel,EX303
2018-07-07 00:05:45.0000000,-82896606,535551090,Grader,GR254
2018-07-07 00:05:43.0000000,-82894174,535546198,Truck,RD714
2018-07-07 00:05:46.0000000,-82877424,535500612,Truck,RD530
2018-07-07 00:05:47.0000000,-82808748,535468578,Loader,LD362
2018-07-07 00:05:24.0000000,-82881444,535514045,Truck,RD707
2018-07-07 00:05:51.0000000,-82838886,535413168,Truck,RD525
2018-07-07 00:05:50.0000000,-82824870,535360332,WaterTruck,WT591
2018-07-07 00:05:52.0000000,-82937820,535563702,Dozer,WD693
2018-07-07 00:05:56.0000000,-82813326,535408848,Truck,RD526
2018-07-07 00:05:59.0000000,-82806823,535436936,Shovel,SH101
2018-07-07 00:06:03.0000000,-82833894,535416546,Truck,RD529
2018-07-07 00:06:02.0000000,-82945578,535589418,Truck,RD538
2018-07-07 00:06:07.0000000,-82806192,535438776,Truck,RD559
2018-07-07 00:06:07.0000000,-82943874,535591758,WaterTruck,WT808
2018-07-07 00:06:11.0000000,-82945272,535589496,Truck,RD531
2018-07-07 00:06:16.0000000,-82944558,535590864,Truck,RD534
2018-07-07 00:06:09.0000000,-82796628,535433094,Grader,GR256
2018-07-07 00:06:16.0000000,-82807130,535418925,Truck,RD705
2018-07-07 00:06:24.0000000,-82820922,535478496,Grader,GR255
2018-07-07 00:06:24.0000000,-82935768,535561740,FuelTruck,ST822
2018-07-07 00:06:30.0000000,-82841958,535467936,Truck,RD533
2018-07-07 00:06:30.0000000,-82881946,535533199,WaterTruck,WT592
2018-07-07 00:06:30.0000000,-82805754,535466604,Truck,RD528
2018-07-07 00:06:33.0000000,-82811413,535356300,Truck,RD710
2018-07-07 00:06:36.0000000,-82945168,535589999,Truck,RD709
2018-07-07 00:06:36.0000000,-82797264,535459902,Truck,RD527
2018-07-07 00:06:35.0000000,-82924200,535587971,Truck,RD706
2018-07-07 00:06:38.0000000,-82840470,535468758,Shovel,EX302
2018-07-07 00:00:24.0000000,-82837461,535412936,Dozer,TD602
2018-07-07 00:00:24.0000000,-82837369,535413085,Dozer,TD602
2018-07-07 00:06:40.0000000,-82818642,535476048,Loader,LD361
2018-07-07 00:00:25.0000000,-82857603,535466615,Dozer,TD604
2018-07-07 00:06:44.0000000,-82878658,535501980,Truck,RD707
2018-07-07 00:06:42.0000000,-82826940,535482294,Truck,RD553
2018-07-07 00:06:42.0000000,-82842982,535467153,Truck,RD708
2018-07-07 00:06:32.0000000,-82807545,535416663,Truck,RD712
2018-07-07 00:06:43.0000000,-82824588,535413552,Truck,RD558
2018-07-07 00:06:45.0000000,-82812766,535352365,Truck,RD713
2018-07-07 00:06:50.0000000,-82886160,535492656,Shovel,EX359
2018-07-07 00:06:49.0000000,-82814334,535455318,Grader,GR401
2018-07-07 00:06:24.0000000,-82827280,535482398,Truck,RD711
2018-07-07 00:07:01.0000000,-82935444,535561314,Shovel,EX303
2018-07-07 00:00:46.0000000,-82927378,535590810,Dozer,TD607
2018-07-07 00:00:46.0000000,-82927268,535590625,Dozer,TD607
2018-07-07 00:07:05.0000000,-82897380,535552446,Grader,GR254
2018-07-07 00:00:48.0000000,-82906730,535510200,Drill,OD201
2018-07-07 00:07:06.0000000,-82883262,535510308,Truck,RD530
2018-07-07 00:07:03.0000000,-82875159,535523016,Truck,RD714
2018-07-07 00:05:39.0000000,-82807329,535436686,Truck,RD704
2018-07-07 00:07:10.0000000,-82825458,535360908,WaterTruck,WT591
2018-07-07 00:07:12.0000000,-82937826,535563702,Dozer,WD693
2018-07-07 00:07:11.0000000,-82838508,535413204,Truck,RD525
2018-07-07 00:00:55.0000000,-82857772,535466734,Dozer,TD604
2018-07-07 00:07:00.0000000,-82816900,535450416,Truck,RD704
2018-07-07 00:07:16.0000000,-82796790,535434822,Truck,RD526
2018-07-07 00:07:07.0000000,-82809330,535469544,Loader,LD362
2018-07-07 00:07:19.0000000,-82806820,535436923,Shovel,SH101
2018-07-07 00:07:22.0000000,-82945512,535589322,Truck,RD538
2018-07-07 00:07:23.0000000,-82817928,535403202,Truck,RD529
2018-07-07 00:06:38.0000000,-82903119,535507684,Drill,OD202
2018-07-07 00:06:38.0000000,-82903168,535507724,Drill,OD202
2018-07-07 00:07:27.0000000,-82806564,535437594,Truck,RD559
2018-07-07 00:07:27.0000000,-82943868,535591758,WaterTruck,WT808
2018-07-07 00:07:30.0000000,-82797354,535440876,Grader,GR256
2018-07-07 00:07:31.0000000,-82945302,535589550,Truck,RD531
2018-07-07 00:07:36.0000000,-82944546,535590840,Truck,RD534
2018-07-07 00:07:36.0000000,-82821049,535409126,Truck,RD705
2018-07-07 00:06:22.0000000,-82812366,535411224,WaterTruck,WT807
2018-07-07 00:07:44.0000000,-82827280,535482399,Truck,RD711
2018-07-07 00:07:42.0000000,-82826574,535390194,WaterTruck,WT807
2018-07-07 00:07:44.0000000,-82937982,535563306,FuelTruck,ST822
2018-07-07 00:01:29.0000000,-82814096,535433856,Dozer,TD603
2018-07-07 00:07:44.0000000,-82823514,535479882,Grader,GR255
2018-07-07 00:07:50.0000000,-82841100,535468314,Truck,RD533
2018-07-07 00:07:50.0000000,-82894409,535548236,WaterTruck,WT592
2018-07-07 00:07:52.0000000,-82796845,535438434,Truck,RD712
2018-07-07 00:07:55.0000000,-82926781,535590996,Truck,RD706
2018-07-07 00:07:51.0000000,-82797768,535436634,Truck,RD528
2018-07-07 00:07:56.0000000,-82945168,535589998,Truck,RD709
2018-07-07 00:07:54.0000000,-82811414,535356300,Truck,RD710
2018-07-07 00:07:56.0000000,-82818030,535454262,Truck,RD527
2018-07-07 00:07:58.0000000,-82840464,535468548,Shovel,EX302
2018-07-07 00:08:02.0000000,-82826910,535482174,Truck,RD553
2018-07-07 00:08:04.0000000,-82836150,535419864,Truck,RD558
2018-07-07 00:08:00.0000000,-82817910,535476786,Loader,LD361
2018-07-07 00:08:02.0000000,-82841615,535467620,Truck,RD708
2018-07-07 00:08:06.0000000,-82817243,535359468,Truck,RD713
2018-07-07 00:07:21.0000000,-82906653,535510235,Drill,OD201
2018-07-07 00:07:21.0000000,-82906692,535510285,Drill,OD201
2018-07-07 00:08:09.0000000,-82815168,535454244,Grader,GR401
2018-07-07 00:08:04.0000000,-82856700,535485315,Truck,RD707
2018-07-07 00:08:10.0000000,-82886160,535492656,Shovel,EX359
2018-07-07 00:01:59.0000000,-82832516,535412527,Dozer,TD605
2018-07-07 00:01:59.0000000,-82832538,535412765,Dozer,TD605
2018-07-07 00:08:20.0000000,-82807688,535464597,Truck,RD704
2018-07-07 00:08:25.0000000,-82897800,535552548,Grader,GR254
2018-07-07 00:08:21.0000000,-82934940,535561320,Shovel,EX303
2018-07-07 00:08:24.0000000,-82878988,535504319,Truck,RD714
2018-07-07 00:08:30.0000000,-82825452,535360914,WaterTruck,WT591
2018-07-07 00:08:26.0000000,-82873422,535523454,Truck,RD530
2018-07-07 00:08:27.0000000,-82808790,535468812,Loader,LD362
2018-07-07 00:08:31.0000000,-82823526,535410984,Truck,RD525
2018-07-07 00:08:32.0000000,-82937826,535563702,Dozer,WD693
2018-07-07 00:08:36.0000000,-82797162,535448274,Truck,RD526
2018-07-07 00:08:39.0000000,-82806828,535436921,Shovel,SH101
2018-07-07 00:08:43.0000000,-82798824,535428744,Truck,RD529
2018-07-07 00:08:42.0000000,-82945500,535589262,Truck,RD538
2018-07-07 00:08:48.0000000,-82943868,535591758,WaterTruck,WT808
2018-07-07 00:08:50.0000000,-82797768,535442640,Grader,GR256
2018-07-07 00:08:51.0000000,-82945224,535589442,Truck,RD531
2018-07-07 00:08:47.0000000,-82815234,535447476,Truck,RD559
2018-07-07 00:08:56.0000000,-82828154,535417397,Truck,RD705
2018-07-07 00:09:02.0000000,-82841448,535375620,WaterTruck,WT807
